"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Melhorado.nlogo"
"M traps 0"
"10/31/2022 19:54:58:819 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","show_experience","show_energy","num_experts","time_machines","num_basics","traps","shelters","yellow_food","[step]","count turtles"
"2","10","false","true","15","5","25","0","10","2.5","48","25"
"8","10","false","true","15","5","25","0","10","2.5","87","25"
"5","10","false","true","15","5","25","0","10","2.5","89","24"
"1","10","false","true","15","5","25","0","10","2.5","40","26"
"3","10","false","true","15","5","25","0","10","2.5","42","34"
"7","10","false","true","15","5","25","0","10","2.5","49","32"
"4","10","false","true","15","5","25","0","10","2.5","84","25"
"5","10","false","true","15","5","25","0","10","2.5","90","24"
"8","10","false","true","15","5","25","0","10","2.5","88","25"
"6","10","false","true","15","5","25","0","10","2.5","48","29"
"2","10","false","true","15","5","25","0","10","2.5","49","25"
"1","10","false","true","15","5","25","0","10","2.5","41","26"
"4","10","false","true","15","5","25","0","10","2.5","85","25"
"7","10","false","true","15","5","25","0","10","2.5","50","32"
"3","10","false","true","15","5","25","0","10","2.5","43","34"
"5","10","false","true","15","5","25","0","10","2.5","91","24"
"8","10","false","true","15","5","25","0","10","2.5","89","24"
"4","10","false","true","15","5","25","0","10","2.5","86","25"
"6","10","false","true","15","5","25","0","10","2.5","49","29"
"2","10","false","true","15","5","25","0","10","2.5","50","25"
"1","10","false","true","15","5","25","0","10","2.5","42","26"
"5","10","false","true","15","5","25","0","10","2.5","92","24"
"8","10","false","true","15","5","25","0","10","2.5","90","24"
"4","10","false","true","15","5","25","0","10","2.5","87","25"
"7","10","false","true","15","5","25","0","10","2.5","51","32"
"3","10","false","true","15","5","25","0","10","2.5","44","34"
"5","10","false","true","15","5","25","0","10","2.5","93","24"
"4","10","false","true","15","5","25","0","10","2.5","88","25"
"2","10","false","true","15","5","25","0","10","2.5","51","25"
"8","10","false","true","15","5","25","0","10","2.5","91","24"
"6","10","false","true","15","5","25","0","10","2.5","50","29"
"3","10","false","true","15","5","25","0","10","2.5","45","33"
"7","10","false","true","15","5","25","0","10","2.5","52","32"
"5","10","false","true","15","5","25","0","10","2.5","94","24"
"4","10","false","true","15","5","25","0","10","2.5","89","25"
"8","10","false","true","15","5","25","0","10","2.5","92","24"
"7","10","false","true","15","5","25","0","10","2.5","53","32"
"6","10","false","true","15","5","25","0","10","2.5","51","29"
"3","10","false","true","15","5","25","0","10","2.5","46","32"
"2","10","false","true","15","5","25","0","10","2.5","52","25"
"5","10","false","true","15","5","25","0","10","2.5","95","24"
"4","10","false","true","15","5","25","0","10","2.5","90","25"
"7","10","false","true","15","5","25","0","10","2.5","54","32"
"6","10","false","true","15","5","25","0","10","2.5","52","29"
"3","10","false","true","15","5","25","0","10","2.5","47","32"
"2","10","false","true","15","5","25","0","10","2.5","53","25"
"8","10","false","true","15","5","25","0","10","2.5","93","24"
"5","10","false","true","15","5","25","0","10","2.5","96","24"
"7","10","false","true","15","5","25","0","10","2.5","55","32"
"6","10","false","true","15","5","25","0","10","2.5","53","29"
"2","10","false","true","15","5","25","0","10","2.5","54","25"
"3","10","false","true","15","5","25","0","10","2.5","48","32"
"8","10","false","true","15","5","25","0","10","2.5","94","24"
"4","10","false","true","15","5","25","0","10","2.5","91","24"
"7","10","false","true","15","5","25","0","10","2.5","56","32"
"2","10","false","true","15","5","25","0","10","2.5","55","25"
"6","10","false","true","15","5","25","0","10","2.5","54","28"
"5","10","false","true","15","5","25","0","10","2.5","97","23"
"8","10","false","true","15","5","25","0","10","2.5","95","24"
"7","10","false","true","15","5","25","0","10","2.5","57","32"
"3","10","false","true","15","5","25","0","10","2.5","49","32"
"2","10","false","true","15","5","25","0","10","2.5","56","25"
"4","10","false","true","15","5","25","0","10","2.5","92","24"
"5","10","false","true","15","5","25","0","10","2.5","98","23"
"6","10","false","true","15","5","25","0","10","2.5","55","28"
"5","10","false","true","15","5","25","0","10","2.5","99","23"
"6","10","false","true","15","5","25","0","10","2.5","56","28"
"8","10","false","true","15","5","25","0","10","2.5","96","24"
"5","10","false","true","15","5","25","0","10","2.5","100","23"
"8","10","false","true","15","5","25","0","10","2.5","97","24"
"7","10","false","true","15","5","25","0","10","2.5","58","32"
"3","10","false","true","15","5","25","0","10","2.5","50","30"
"4","10","false","true","15","5","25","0","10","2.5","93","24"
"5","10","false","true","15","5","25","0","10","2.5","101","23"
"8","10","false","true","15","5","25","0","10","2.5","98","24"
"4","10","false","true","15","5","25","0","10","2.5","94","24"
"5","10","false","true","15","5","25","0","10","2.5","102","23"
"1","10","false","true","15","5","25","0","10","2.5","43","25"
"6","10","false","true","15","5","25","0","10","2.5","57","28"
"2","10","false","true","15","5","25","0","10","2.5","57","24"
"8","10","false","true","15","5","25","0","10","2.5","99","23"
"4","10","false","true","15","5","25","0","10","2.5","95","24"
"7","10","false","true","15","5","25","0","10","2.5","59","32"
"3","10","false","true","15","5","25","0","10","2.5","51","30"
"6","10","false","true","15","5","25","0","10","2.5","58","28"
"5","10","false","true","15","5","25","0","10","2.5","103","23"
"8","10","false","true","15","5","25","0","10","2.5","100","23"
"1","10","false","true","15","5","25","0","10","2.5","44","25"
"4","10","false","true","15","5","25","0","10","2.5","96","24"
"5","10","false","true","15","5","25","0","10","2.5","104","23"
"8","10","false","true","15","5","25","0","10","2.5","101","23"
"2","10","false","true","15","5","25","0","10","2.5","58","24"
"3","10","false","true","15","5","25","0","10","2.5","52","30"
"6","10","false","true","15","5","25","0","10","2.5","59","28"
"4","10","false","true","15","5","25","0","10","2.5","97","24"
"8","10","false","true","15","5","25","0","10","2.5","102","23"
"5","10","false","true","15","5","25","0","10","2.5","105","23"
"1","10","false","true","15","5","25","0","10","2.5","45","25"
"7","10","false","true","15","5","25","0","10","2.5","60","32"
"4","10","false","true","15","5","25","0","10","2.5","98","24"
"3","10","false","true","15","5","25","0","10","2.5","53","30"
"5","10","false","true","15","5","25","0","10","2.5","106","23"
"2","10","false","true","15","5","25","0","10","2.5","59","24"
"8","10","false","true","15","5","25","0","10","2.5","103","23"
"1","10","false","true","15","5","25","0","10","2.5","46","25"
"4","10","false","true","15","5","25","0","10","2.5","99","24"
"5","10","false","true","15","5","25","0","10","2.5","107","23"
"6","10","false","true","15","5","25","0","10","2.5","60","28"
"8","10","false","true","15","5","25","0","10","2.5","104","23"
"4","10","false","true","15","5","25","0","10","2.5","100","24"
"5","10","false","true","15","5","25","0","10","2.5","108","23"
"3","10","false","true","15","5","25","0","10","2.5","54","30"
"7","10","false","true","15","5","25","0","10","2.5","61","31"
"2","10","false","true","15","5","25","0","10","2.5","60","24"
"1","10","false","true","15","5","25","0","10","2.5","47","25"
"8","10","false","true","15","5","25","0","10","2.5","105","23"
"4","10","false","true","15","5","25","0","10","2.5","101","24"
"6","10","false","true","15","5","25","0","10","2.5","61","28"
"5","10","false","true","15","5","25","0","10","2.5","109","23"
"8","10","false","true","15","5","25","0","10","2.5","106","23"
"7","10","false","true","15","5","25","0","10","2.5","62","31"
"3","10","false","true","15","5","25","0","10","2.5","55","30"
"4","10","false","true","15","5","25","0","10","2.5","102","24"
"1","10","false","true","15","5","25","0","10","2.5","48","24"
"6","10","false","true","15","5","25","0","10","2.5","62","28"
"2","10","false","true","15","5","25","0","10","2.5","61","23"
"5","10","false","true","15","5","25","0","10","2.5","110","23"
"8","10","false","true","15","5","25","0","10","2.5","107","23"
"4","10","false","true","15","5","25","0","10","2.5","103","24"
"1","10","false","true","15","5","25","0","10","2.5","49","24"
"7","10","false","true","15","5","25","0","10","2.5","63","31"
"3","10","false","true","15","5","25","0","10","2.5","56","30"
"5","10","false","true","15","5","25","0","10","2.5","111","23"
"8","10","false","true","15","5","25","0","10","2.5","108","23"
"2","10","false","true","15","5","25","0","10","2.5","62","23"
"6","10","false","true","15","5","25","0","10","2.5","63","28"
"4","10","false","true","15","5","25","0","10","2.5","104","24"
"5","10","false","true","15","5","25","0","10","2.5","112","23"
"8","10","false","true","15","5","25","0","10","2.5","109","23"
"4","10","false","true","15","5","25","0","10","2.5","105","24"
"6","10","false","true","15","5","25","0","10","2.5","64","28"
"5","10","false","true","15","5","25","0","10","2.5","113","23"
"4","10","false","true","15","5","25","0","10","2.5","106","24"
"8","10","false","true","15","5","25","0","10","2.5","110","23"
"5","10","false","true","15","5","25","0","10","2.5","114","23"
"4","10","false","true","15","5","25","0","10","2.5","107","23"
"2","10","false","true","15","5","25","0","10","2.5","63","23"
"1","10","false","true","15","5","25","0","10","2.5","50","24"
"7","10","false","true","15","5","25","0","10","2.5","64","31"
"6","10","false","true","15","5","25","0","10","2.5","65","28"
"5","10","false","true","15","5","25","0","10","2.5","115","23"
"8","10","false","true","15","5","25","0","10","2.5","111","23"
"5","10","false","true","15","5","25","0","10","2.5","116","23"
"4","10","false","true","15","5","25","0","10","2.5","108","22"
"8","10","false","true","15","5","25","0","10","2.5","112","23"
"5","10","false","true","15","5","25","0","10","2.5","117","23"
"3","10","false","true","15","5","25","0","10","2.5","57","29"
"2","10","false","true","15","5","25","0","10","2.5","64","23"
"1","10","false","true","15","5","25","0","10","2.5","51","24"
"5","10","false","true","15","5","25","0","10","2.5","118","23"
"8","10","false","true","15","5","25","0","10","2.5","113","23"
"4","10","false","true","15","5","25","0","10","2.5","109","22"
"1","10","false","true","15","5","25","0","10","2.5","52","24"
"7","10","false","true","15","5","25","0","10","2.5","65","31"
"1","10","false","true","15","5","25","0","10","2.5","53","24"
"1","10","false","true","15","5","25","0","10","2.5","54","24"
"6","10","false","true","15","5","25","0","10","2.5","66","27"
"3","10","false","true","15","5","25","0","10","2.5","58","29"
"2","10","false","true","15","5","25","0","10","2.5","65","23"
"7","10","false","true","15","5","25","0","10","2.5","66","31"
"1","10","false","true","15","5","25","0","10","2.5","55","24"
"8","10","false","true","15","5","25","0","10","2.5","114","23"
"4","10","false","true","15","5","25","0","10","2.5","110","22"
"5","10","false","true","15","5","25","0","10","2.5","119","23"
"6","10","false","true","15","5","25","0","10","2.5","67","27"
"4","10","false","true","15","5","25","0","10","2.5","111","22"
"5","10","false","true","15","5","25","0","10","2.5","120","23"
"2","10","false","true","15","5","25","0","10","2.5","66","23"
"3","10","false","true","15","5","25","0","10","2.5","59","29"
"1","10","false","true","15","5","25","0","10","2.5","56","24"
"8","10","false","true","15","5","25","0","10","2.5","115","23"
"7","10","false","true","15","5","25","0","10","2.5","67","31"
"3","10","false","true","15","5","25","0","10","2.5","60","29"
"1","10","false","true","15","5","25","0","10","2.5","57","24"
"6","10","false","true","15","5","25","0","10","2.5","68","27"
"2","10","false","true","15","5","25","0","10","2.5","67","23"
"4","10","false","true","15","5","25","0","10","2.5","112","22"
"5","10","false","true","15","5","25","0","10","2.5","121","23"
"5","10","false","true","15","5","25","0","10","2.5","122","23"
"4","10","false","true","15","5","25","0","10","2.5","113","22"
"8","10","false","true","15","5","25","0","10","2.5","116","23"
"5","10","false","true","15","5","25","0","10","2.5","123","23"
"4","10","false","true","15","5","25","0","10","2.5","114","22"
"8","10","false","true","15","5","25","0","10","2.5","117","23"
"5","10","false","true","15","5","25","0","10","2.5","124","23"
"4","10","false","true","15","5","25","0","10","2.5","115","22"
"5","10","false","true","15","5","25","0","10","2.5","125","23"
"8","10","false","true","15","5","25","0","10","2.5","118","23"
"4","10","false","true","15","5","25","0","10","2.5","116","22"
"5","10","false","true","15","5","25","0","10","2.5","126","23"
"8","10","false","true","15","5","25","0","10","2.5","119","23"
"4","10","false","true","15","5","25","0","10","2.5","117","22"
"5","10","false","true","15","5","25","0","10","2.5","127","22"
"8","10","false","true","15","5","25","0","10","2.5","120","23"
"5","10","false","true","15","5","25","0","10","2.5","128","21"
"8","10","false","true","15","5","25","0","10","2.5","121","23"
"5","10","false","true","15","5","25","0","10","2.5","129","21"
"8","10","false","true","15","5","25","0","10","2.5","122","23"
"5","10","false","true","15","5","25","0","10","2.5","130","21"
"8","10","false","true","15","5","25","0","10","2.5","123","23"
"5","10","false","true","15","5","25","0","10","2.5","131","21"
"8","10","false","true","15","5","25","0","10","2.5","124","23"
"5","10","false","true","15","5","25","0","10","2.5","132","21"
"8","10","false","true","15","5","25","0","10","2.5","125","23"
