"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Base.nlogo"
"Traps 2"
"10/31/2022 17:57:23:163 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","num_experts","num_basics","shelters","traps","yellow_food","[step]","count turtles","count basics","count experts"
"7","2","15","25","5","2","2.5","322","1","0","1"
"6","2","15","25","5","2","2.5","369","3","0","3"
"6","2","15","25","5","2","2.5","370","3","0","3"
"9","2","15","25","5","2","2.5","9","31","19","12"
"7","2","15","25","5","2","2.5","323","1","0","1"
"1","2","15","25","5","2","2.5","836","0","0","0"
"7","2","15","25","5","2","2.5","324","1","0","1"
"6","2","15","25","5","2","2.5","371","3","0","3"
"1","2","15","25","5","2","2.5","837","0","0","0"
"7","2","15","25","5","2","2.5","325","1","0","1"
"1","2","15","25","5","2","2.5","838","0","0","0"
"7","2","15","25","5","2","2.5","326","1","0","1"
"6","2","15","25","5","2","2.5","372","3","0","3"
"7","2","15","25","5","2","2.5","327","1","0","1"
"1","2","15","25","5","2","2.5","839","0","0","0"
"7","2","15","25","5","2","2.5","328","1","0","1"
"6","2","15","25","5","2","2.5","373","3","0","3"
"1","2","15","25","5","2","2.5","840","0","0","0"
"7","2","15","25","5","2","2.5","329","1","0","1"
"6","2","15","25","5","2","2.5","374","3","0","3"
"1","2","15","25","5","2","2.5","841","0","0","0"
"7","2","15","25","5","2","2.5","330","1","0","1"
"6","2","15","25","5","2","2.5","375","3","0","3"
"9","2","15","25","5","2","2.5","10","28","17","11"
"1","2","15","25","5","2","2.5","842","0","0","0"
"7","2","15","25","5","2","2.5","331","1","0","1"
"7","2","15","25","5","2","2.5","332","1","0","1"
"1","2","15","25","5","2","2.5","843","0","0","0"
"6","2","15","25","5","2","2.5","376","3","0","3"
"7","2","15","25","5","2","2.5","333","1","0","1"
"1","2","15","25","5","2","2.5","844","0","0","0"
"6","2","15","25","5","2","2.5","377","3","0","3"
"7","2","15","25","5","2","2.5","334","1","0","1"
"6","2","15","25","5","2","2.5","378","3","0","3"
"1","2","15","25","5","2","2.5","845","0","0","0"
"9","2","15","25","5","2","2.5","11","27","17","10"
"7","2","15","25","5","2","2.5","335","1","0","1"
"1","2","15","25","5","2","2.5","846","0","0","0"
"6","2","15","25","5","2","2.5","379","3","0","3"
"7","2","15","25","5","2","2.5","336","1","0","1"
"7","2","15","25","5","2","2.5","337","1","0","1"
"6","2","15","25","5","2","2.5","380","3","0","3"
"1","2","15","25","5","2","2.5","847","0","0","0"
"6","2","15","25","5","2","2.5","381","3","0","3"
"7","2","15","25","5","2","2.5","338","1","0","1"
"6","2","15","25","5","2","2.5","382","3","0","3"
"1","2","15","25","5","2","2.5","848","0","0","0"
"7","2","15","25","5","2","2.5","339","1","0","1"
"6","2","15","25","5","2","2.5","383","3","0","3"
"9","2","15","25","5","2","2.5","12","26","16","10"
"1","2","15","25","5","2","2.5","849","0","0","0"
"7","2","15","25","5","2","2.5","340","1","0","1"
"6","2","15","25","5","2","2.5","384","3","0","3"
"1","2","15","25","5","2","2.5","850","0","0","0"
"7","2","15","25","5","2","2.5","341","1","0","1"
"6","2","15","25","5","2","2.5","385","3","0","3"
"1","2","15","25","5","2","2.5","851","0","0","0"
"7","2","15","25","5","2","2.5","342","1","0","1"
"1","2","15","25","5","2","2.5","852","0","0","0"
"6","2","15","25","5","2","2.5","386","3","0","3"
"7","2","15","25","5","2","2.5","343","1","0","1"
"9","2","15","25","5","2","2.5","13","25","15","10"
"1","2","15","25","5","2","2.5","853","0","0","0"
"7","2","15","25","5","2","2.5","344","1","0","1"
"6","2","15","25","5","2","2.5","387","3","0","3"
"1","2","15","25","5","2","2.5","854","0","0","0"
"7","2","15","25","5","2","2.5","345","1","0","1"
"1","2","15","25","5","2","2.5","855","0","0","0"
"6","2","15","25","5","2","2.5","388","2","0","2"
"7","2","15","25","5","2","2.5","346","1","0","1"
"1","2","15","25","5","2","2.5","856","0","0","0"
"9","2","15","25","5","2","2.5","14","25","15","10"
"7","2","15","25","5","2","2.5","347","1","0","1"
"6","2","15","25","5","2","2.5","389","2","0","2"
"1","2","15","25","5","2","2.5","857","0","0","0"
"7","2","15","25","5","2","2.5","348","1","0","1"
"6","2","15","25","5","2","2.5","390","2","0","2"
"1","2","15","25","5","2","2.5","858","0","0","0"
"7","2","15","25","5","2","2.5","349","1","0","1"
"6","2","15","25","5","2","2.5","391","2","0","2"
"1","2","15","25","5","2","2.5","859","0","0","0"
"6","2","15","25","5","2","2.5","392","2","0","2"
"7","2","15","25","5","2","2.5","350","1","0","1"
"1","2","15","25","5","2","2.5","860","0","0","0"
"9","2","15","25","5","2","2.5","15","25","15","10"
"6","2","15","25","5","2","2.5","393","2","0","2"
"7","2","15","25","5","2","2.5","351","0","0","0"
"8","2","15","25","5","2","2.5","17","25","16","9"
"1","2","15","25","5","2","2.5","861","0","0","0"
"7","2","15","25","5","2","2.5","352","0","0","0"
"6","2","15","25","5","2","2.5","394","2","0","2"
"7","2","15","25","5","2","2.5","353","0","0","0"
"1","2","15","25","5","2","2.5","862","0","0","0"
"7","2","15","25","5","2","2.5","354","0","0","0"
"9","2","15","25","5","2","2.5","16","25","15","10"
"1","2","15","25","5","2","2.5","863","0","0","0"
"6","2","15","25","5","2","2.5","395","2","0","2"
"7","2","15","25","5","2","2.5","355","0","0","0"
"1","2","15","25","5","2","2.5","864","0","0","0"
"6","2","15","25","5","2","2.5","396","2","0","2"
"7","2","15","25","5","2","2.5","356","0","0","0"
"1","2","15","25","5","2","2.5","865","0","0","0"
"6","2","15","25","5","2","2.5","397","2","0","2"
"7","2","15","25","5","2","2.5","357","0","0","0"
"8","2","15","25","5","2","2.5","18","24","15","9"
"9","2","15","25","5","2","2.5","17","24","15","9"
"6","2","15","25","5","2","2.5","398","2","0","2"
"7","2","15","25","5","2","2.5","358","0","0","0"
"1","2","15","25","5","2","2.5","866","0","0","0"
"7","2","15","25","5","2","2.5","359","0","0","0"
"6","2","15","25","5","2","2.5","399","2","0","2"
"1","2","15","25","5","2","2.5","867","0","0","0"
"7","2","15","25","5","2","2.5","360","0","0","0"
"6","2","15","25","5","2","2.5","400","2","0","2"
"1","2","15","25","5","2","2.5","868","0","0","0"
"7","2","15","25","5","2","2.5","361","0","0","0"
"8","2","15","25","5","2","2.5","19","24","15","9"
"6","2","15","25","5","2","2.5","401","2","0","2"
"7","2","15","25","5","2","2.5","362","0","0","0"
"1","2","15","25","5","2","2.5","869","0","0","0"
"9","2","15","25","5","2","2.5","18","24","15","9"
"6","2","15","25","5","2","2.5","402","2","0","2"
"1","2","15","25","5","2","2.5","870","0","0","0"
"9","2","15","25","5","2","2.5","19","23","14","9"
"8","2","15","25","5","2","2.5","20","23","14","9"
"1","2","15","25","5","2","2.5","871","0","0","0"
"7","2","15","25","5","2","2.5","363","0","0","0"
"6","2","15","25","5","2","2.5","403","2","0","2"
"7","2","15","25","5","2","2.5","364","0","0","0"
"1","2","15","25","5","2","2.5","872","0","0","0"
"6","2","15","25","5","2","2.5","404","2","0","2"
"7","2","15","25","5","2","2.5","365","0","0","0"
"1","2","15","25","5","2","2.5","873","0","0","0"
"6","2","15","25","5","2","2.5","405","2","0","2"
"7","2","15","25","5","2","2.5","366","0","0","0"
"8","2","15","25","5","2","2.5","21","23","14","9"
"1","2","15","25","5","2","2.5","874","0","0","0"
"9","2","15","25","5","2","2.5","20","22","13","9"
"6","2","15","25","5","2","2.5","406","2","0","2"
"7","2","15","25","5","2","2.5","367","0","0","0"
"1","2","15","25","5","2","2.5","875","0","0","0"
"7","2","15","25","5","2","2.5","368","0","0","0"
"6","2","15","25","5","2","2.5","407","2","0","2"
"1","2","15","25","5","2","2.5","876","0","0","0"
"7","2","15","25","5","2","2.5","369","0","0","0"
"8","2","15","25","5","2","2.5","22","21","13","8"
"6","2","15","25","5","2","2.5","408","2","0","2"
"1","2","15","25","5","2","2.5","877","0","0","0"
"7","2","15","25","5","2","2.5","370","0","0","0"
"6","2","15","25","5","2","2.5","409","2","0","2"
"9","2","15","25","5","2","2.5","21","22","13","9"
"1","2","15","25","5","2","2.5","878","0","0","0"
"7","2","15","25","5","2","2.5","371","0","0","0"
"6","2","15","25","5","2","2.5","410","2","0","2"
"1","2","15","25","5","2","2.5","879","0","0","0"
"7","2","15","25","5","2","2.5","372","0","0","0"
"6","2","15","25","5","2","2.5","411","2","0","2"
"1","2","15","25","5","2","2.5","880","0","0","0"
"8","2","15","25","5","2","2.5","23","20","12","8"
"7","2","15","25","5","2","2.5","373","0","0","0"
"1","2","15","25","5","2","2.5","881","0","0","0"
"6","2","15","25","5","2","2.5","412","2","0","2"
"9","2","15","25","5","2","2.5","22","22","13","9"
"7","2","15","25","5","2","2.5","374","0","0","0"
"1","2","15","25","5","2","2.5","882","0","0","0"
"6","2","15","25","5","2","2.5","413","2","0","2"
"7","2","15","25","5","2","2.5","375","0","0","0"
"8","2","15","25","5","2","2.5","24","19","11","8"
"7","2","15","25","5","2","2.5","376","0","0","0"
"1","2","15","25","5","2","2.5","883","0","0","0"
"6","2","15","25","5","2","2.5","414","2","0","2"
"7","2","15","25","5","2","2.5","377","0","0","0"
"1","2","15","25","5","2","2.5","884","0","0","0"
"9","2","15","25","5","2","2.5","23","22","13","9"
"6","2","15","25","5","2","2.5","415","2","0","2"
"1","2","15","25","5","2","2.5","885","0","0","0"
"8","2","15","25","5","2","2.5","25","19","11","8"
"6","2","15","25","5","2","2.5","416","2","0","2"
"7","2","15","25","5","2","2.5","378","0","0","0"
"1","2","15","25","5","2","2.5","886","0","0","0"
"7","2","15","25","5","2","2.5","379","0","0","0"
"6","2","15","25","5","2","2.5","417","2","0","2"
"1","2","15","25","5","2","2.5","887","0","0","0"
"9","2","15","25","5","2","2.5","24","22","13","9"
"8","2","15","25","5","2","2.5","26","18","11","7"
"6","2","15","25","5","2","2.5","418","2","0","2"
"1","2","15","25","5","2","2.5","888","0","0","0"
"7","2","15","25","5","2","2.5","380","0","0","0"
"1","2","15","25","5","2","2.5","889","0","0","0"
"6","2","15","25","5","2","2.5","419","2","0","2"
"7","2","15","25","5","2","2.5","381","0","0","0"
"8","2","15","25","5","2","2.5","27","18","11","7"
"6","2","15","25","5","2","2.5","420","2","0","2"
"7","2","15","25","5","2","2.5","382","0","0","0"
"1","2","15","25","5","2","2.5","890","0","0","0"
"9","2","15","25","5","2","2.5","25","22","13","9"
"7","2","15","25","5","2","2.5","383","0","0","0"
"6","2","15","25","5","2","2.5","421","2","0","2"
"1","2","15","25","5","2","2.5","891","0","0","0"
"6","2","15","25","5","2","2.5","422","2","0","2"
"7","2","15","25","5","2","2.5","384","0","0","0"
"8","2","15","25","5","2","2.5","28","17","11","6"
"1","2","15","25","5","2","2.5","892","0","0","0"
"7","2","15","25","5","2","2.5","385","0","0","0"
"6","2","15","25","5","2","2.5","423","2","0","2"
"7","2","15","25","5","2","2.5","386","0","0","0"
"1","2","15","25","5","2","2.5","893","0","0","0"
"9","2","15","25","5","2","2.5","26","22","13","9"
"6","2","15","25","5","2","2.5","424","2","0","2"
"8","2","15","25","5","2","2.5","29","17","11","6"
"1","2","15","25","5","2","2.5","894","0","0","0"
"7","2","15","25","5","2","2.5","387","0","0","0"
"6","2","15","25","5","2","2.5","425","2","0","2"
"1","2","15","25","5","2","2.5","895","0","0","0"
"7","2","15","25","5","2","2.5","388","0","0","0"
"6","2","15","25","5","2","2.5","426","2","0","2"
"9","2","15","25","5","2","2.5","27","22","13","9"
"8","2","15","25","5","2","2.5","30","17","11","6"
"7","2","15","25","5","2","2.5","389","0","0","0"
"1","2","15","25","5","2","2.5","896","0","0","0"
"6","2","15","25","5","2","2.5","427","2","0","2"
"7","2","15","25","5","2","2.5","390","0","0","0"
"1","2","15","25","5","2","2.5","897","0","0","0"
"6","2","15","25","5","2","2.5","428","2","0","2"
"7","2","15","25","5","2","2.5","391","0","0","0"
"8","2","15","25","5","2","2.5","31","17","11","6"
"7","2","15","25","5","2","2.5","392","0","0","0"
"6","2","15","25","5","2","2.5","429","2","0","2"
"9","2","15","25","5","2","2.5","28","21","12","9"
"1","2","15","25","5","2","2.5","898","0","0","0"
"7","2","15","25","5","2","2.5","393","0","0","0"
"6","2","15","25","5","2","2.5","430","2","0","2"
"7","2","15","25","5","2","2.5","394","0","0","0"
"1","2","15","25","5","2","2.5","899","0","0","0"
"6","2","15","25","5","2","2.5","431","2","0","2"
"1","2","15","25","5","2","2.5","900","0","0","0"
"8","2","15","25","5","2","2.5","32","17","11","6"
"7","2","15","25","5","2","2.5","395","0","0","0"
"6","2","15","25","5","2","2.5","432","2","0","2"
"1","2","15","25","5","2","2.5","901","0","0","0"
"9","2","15","25","5","2","2.5","29","21","12","9"
"7","2","15","25","5","2","2.5","396","0","0","0"
"6","2","15","25","5","2","2.5","433","2","0","2"
"8","2","15","25","5","2","2.5","33","16","10","6"
"7","2","15","25","5","2","2.5","397","0","0","0"
"1","2","15","25","5","2","2.5","902","0","0","0"
"6","2","15","25","5","2","2.5","434","2","0","2"
"7","2","15","25","5","2","2.5","398","0","0","0"
"1","2","15","25","5","2","2.5","903","0","0","0"
"6","2","15","25","5","2","2.5","435","2","0","2"
"9","2","15","25","5","2","2.5","30","21","12","9"
"7","2","15","25","5","2","2.5","399","0","0","0"
"8","2","15","25","5","2","2.5","34","15","10","5"
"1","2","15","25","5","2","2.5","904","0","0","0"
"7","2","15","25","5","2","2.5","400","0","0","0"
"6","2","15","25","5","2","2.5","436","2","0","2"
"1","2","15","25","5","2","2.5","905","0","0","0"
"7","2","15","25","5","2","2.5","401","0","0","0"
"9","2","15","25","5","2","2.5","31","21","12","9"
"1","2","15","25","5","2","2.5","906","0","0","0"
"6","2","15","25","5","2","2.5","437","2","0","2"
"8","2","15","25","5","2","2.5","35","15","10","5"
"7","2","15","25","5","2","2.5","402","0","0","0"
"6","2","15","25","5","2","2.5","438","2","0","2"
"1","2","15","25","5","2","2.5","907","0","0","0"
"7","2","15","25","5","2","2.5","403","0","0","0"
"6","2","15","25","5","2","2.5","439","2","0","2"
"8","2","15","25","5","2","2.5","36","15","10","5"
"7","2","15","25","5","2","2.5","404","0","0","0"
"1","2","15","25","5","2","2.5","908","0","0","0"
"9","2","15","25","5","2","2.5","32","21","12","9"
"6","2","15","25","5","2","2.5","440","2","0","2"
"7","2","15","25","5","2","2.5","405","0","0","0"
"8","2","15","25","5","2","2.5","37","15","10","5"
"6","2","15","25","5","2","2.5","441","2","0","2"
"7","2","15","25","5","2","2.5","406","0","0","0"
"1","2","15","25","5","2","2.5","909","0","0","0"
"7","2","15","25","5","2","2.5","407","0","0","0"
"6","2","15","25","5","2","2.5","442","2","0","2"
"1","2","15","25","5","2","2.5","910","0","0","0"
"9","2","15","25","5","2","2.5","33","21","12","9"
"7","2","15","25","5","2","2.5","408","0","0","0"
"1","2","15","25","5","2","2.5","911","0","0","0"
"6","2","15","25","5","2","2.5","443","2","0","2"
"8","2","15","25","5","2","2.5","38","15","10","5"
"7","2","15","25","5","2","2.5","409","0","0","0"
"9","2","15","25","5","2","2.5","34","20","12","8"
"6","2","15","25","5","2","2.5","444","2","0","2"
"7","2","15","25","5","2","2.5","410","0","0","0"
"1","2","15","25","5","2","2.5","912","0","0","0"
"6","2","15","25","5","2","2.5","445","2","0","2"
"7","2","15","25","5","2","2.5","411","0","0","0"
"1","2","15","25","5","2","2.5","913","0","0","0"
"8","2","15","25","5","2","2.5","39","14","9","5"
"7","2","15","25","5","2","2.5","412","0","0","0"
"6","2","15","25","5","2","2.5","446","2","0","2"
"7","2","15","25","5","2","2.5","413","0","0","0"
"9","2","15","25","5","2","2.5","35","19","11","8"
"1","2","15","25","5","2","2.5","914","0","0","0"
"6","2","15","25","5","2","2.5","447","2","0","2"
"7","2","15","25","5","2","2.5","414","0","0","0"
"1","2","15","25","5","2","2.5","915","0","0","0"
"8","2","15","25","5","2","2.5","40","14","9","5"
"6","2","15","25","5","2","2.5","448","2","0","2"
"1","2","15","25","5","2","2.5","916","0","0","0"
"7","2","15","25","5","2","2.5","415","0","0","0"
"9","2","15","25","5","2","2.5","36","19","11","8"
"7","2","15","25","5","2","2.5","416","0","0","0"
"1","2","15","25","5","2","2.5","917","0","0","0"
"7","2","15","25","5","2","2.5","417","0","0","0"
"1","2","15","25","5","2","2.5","918","0","0","0"
"7","2","15","25","5","2","2.5","418","0","0","0"
"1","2","15","25","5","2","2.5","919","0","0","0"
"6","2","15","25","5","2","2.5","449","2","0","2"
"8","2","15","25","5","2","2.5","41","14","9","5"
"1","2","15","25","5","2","2.5","920","0","0","0"
"1","2","15","25","5","2","2.5","921","0","0","0"
"7","2","15","25","5","2","2.5","419","0","0","0"
"6","2","15","25","5","2","2.5","450","2","0","2"
"9","2","15","25","5","2","2.5","37","18","10","8"
"1","2","15","25","5","2","2.5","922","0","0","0"
"6","2","15","25","5","2","2.5","451","2","0","2"
"8","2","15","25","5","2","2.5","42","13","9","4"
"7","2","15","25","5","2","2.5","420","0","0","0"
"1","2","15","25","5","2","2.5","923","0","0","0"
"6","2","15","25","5","2","2.5","452","2","0","2"
"7","2","15","25","5","2","2.5","421","0","0","0"
"6","2","15","25","5","2","2.5","453","2","0","2"
"9","2","15","25","5","2","2.5","38","17","9","8"
"1","2","15","25","5","2","2.5","924","0","0","0"
"8","2","15","25","5","2","2.5","43","12","8","4"
"1","2","15","25","5","2","2.5","925","0","0","0"
"6","2","15","25","5","2","2.5","454","2","0","2"
"7","2","15","25","5","2","2.5","422","0","0","0"
"1","2","15","25","5","2","2.5","926","0","0","0"
"6","2","15","25","5","2","2.5","455","2","0","2"
"7","2","15","25","5","2","2.5","423","0","0","0"
"8","2","15","25","5","2","2.5","44","11","7","4"
"6","2","15","25","5","2","2.5","456","2","0","2"
"1","2","15","25","5","2","2.5","927","0","0","0"
"6","2","15","25","5","2","2.5","457","2","0","2"
"9","2","15","25","5","2","2.5","39","17","9","8"
"8","2","15","25","5","2","2.5","45","11","7","4"
"1","2","15","25","5","2","2.5","928","0","0","0"
"7","2","15","25","5","2","2.5","424","0","0","0"
"6","2","15","25","5","2","2.5","458","2","0","2"
"1","2","15","25","5","2","2.5","929","0","0","0"
"7","2","15","25","5","2","2.5","425","0","0","0"
"8","2","15","25","5","2","2.5","46","11","7","4"
